 797.01184    12546.865     1.042E-21     3.751E-23
 796.99653    12547.106     1.400E-21     5.040E-23
 796.98123    12547.347     1.046E-21     3.766E-23
 796.96592    12547.588     1.291E-21     4.648E-23
 796.95061    12547.829     1.216E-21     4.378E-23
 796.93531    12548.070     1.184E-21     4.262E-23
 796.92000    12548.311     1.552E-21     5.587E-23
 796.90463    12548.553     1.290E-21     4.644E-23
 796.88933    12548.794     1.290E-21     4.644E-23
 796.87402    12549.035     1.176E-21     4.234E-23
 796.85872    12549.276     1.040E-21     3.744E-23
 796.84342    12549.517     1.288E-21     4.637E-23
 796.82811    12549.758     1.312E-21     4.723E-23
 796.81281    12549.999     1.515E-21     5.454E-23
 796.79751    12550.240     1.497E-21     5.389E-23
 796.78221    12550.481     1.275E-21     4.590E-23
 796.76691    12550.722     1.280E-21     4.608E-23
 796.75161    12550.963     1.280E-21     4.608E-23
 796.73631    12551.204     1.497E-21     5.389E-23
 796.72101    12551.445     1.190E-21     4.284E-23
 796.70572    12551.686     9.498E-22     3.419E-23
 796.69042    12551.927     1.426E-21     5.134E-23
 796.67512    12552.168     1.419E-21     5.108E-23
 796.65983    12552.409     1.304E-21     4.694E-23
 796.64447    12552.651     1.396E-21     5.026E-23
 796.62918    12552.892     1.493E-21     5.375E-23
 796.61388    12553.133     1.639E-21     5.900E-23
 796.59859    12553.374     1.544E-21     5.558E-23
 796.58329    12553.615     1.325E-21     4.770E-23
 796.56800    12553.856     1.198E-21     4.313E-23
 796.55271    12554.097     1.285E-21     4.626E-23
 796.53742    12554.338     1.398E-21     5.033E-23
 796.52213    12554.579     1.440E-21     5.184E-23
 796.50684    12554.820     1.531E-21     5.512E-23
 796.49155    12555.061     1.502E-21     5.407E-23
 796.47626    12555.302     1.317E-21     4.741E-23
 796.46097    12555.543     1.212E-21     4.363E-23
 796.44569    12555.784     1.053E-21     3.791E-23
 796.43040    12556.025     1.280E-21     4.608E-23
 796.41511    12556.266     1.615E-21     5.814E-23
 796.39983    12556.507     1.082E-21     3.895E-23
 796.38448    12556.749     1.029E-21     3.704E-23
 796.36919    12556.990     1.375E-21     4.950E-23
 796.35391    12557.231     1.250E-21     4.500E-23
 796.33863    12557.472     1.254E-21     4.514E-23
 796.32334    12557.713     1.163E-21     4.187E-23
 796.30806    12557.954     1.228E-21     4.421E-23
 796.29278    12558.195     1.309E-21     4.712E-23
 796.27750    12558.436     1.246E-21     4.486E-23
 796.26222    12558.677     1.278E-21     4.601E-23
 796.24694    12558.918     1.234E-21     4.442E-23
 796.23166    12559.159     1.026E-21     3.694E-23
 796.21638    12559.400     7.657E-22     2.757E-23
 796.20110    12559.641     1.083E-21     3.899E-23
 796.18582    12559.882     1.419E-21     5.108E-23
 796.17055    12560.123     1.276E-21     4.594E-23
 796.15527    12560.364     1.246E-21     4.486E-23
 796.13999    12560.605     1.341E-21     4.828E-23
 796.12466    12560.847     1.140E-21     4.104E-23
 796.10938    12561.088     1.092E-21     3.931E-23
 796.09411    12561.329     1.319E-21     4.748E-23
 796.07883    12561.570     1.007E-21     3.625E-23
 796.06356    12561.811     1.266E-21     4.558E-23
 796.04829    12562.052     1.614E-21     5.810E-23
 796.03302    12562.293     8.660E-22     3.118E-23
 796.01775    12562.534     9.781E-22     3.521E-23
 796.00248    12562.775     1.383E-21     4.979E-23
 795.98721    12563.016     1.189E-21     4.280E-23
 795.97194    12563.257     1.438E-21     5.177E-23
 795.95667    12563.498     1.155E-21     4.158E-23
 795.94140    12563.739     9.572E-22     3.446E-23
 795.92613    12563.980     1.478E-21     5.321E-23
 795.91086    12564.221     1.308E-21     4.709E-23
 795.89560    12564.462     1.138E-21     4.097E-23
 795.88033    12564.703     1.029E-21     3.704E-23
 795.86500    12564.945     1.096E-21     3.946E-23
 795.84974    12565.186     1.417E-21     5.101E-23
